Purchase_Order_Number_Combined,District_Code,Warehouse_Identification,FPA_Group,FPA_Agreement_Number,FPA_Item_Number,Supplier_Price_Code1,UOI_Original_Quantity,UOI_Original_Net_Price1,UOI_Current_Quantity1,UOI_Current_Net_Price,Total,Stock_Code,Item_Name_line,Stock_Description,Employee_Identification,FullName,Purchase_Order_Date,Supplier_Number,Supplier_Name,Item_Status_Code
random text,random text,random text,random text,0.3868417327743141,276,random text,364.6282142969321,2551362.0589508666,159.7506607716407,2470012.12243535,2134.7963183436823,2286685.968138125,random text,random text,random text,random text,2001-06-04,random text,random text,1
random text,random text,random text,random text,0.6936529770522314,103,random text,350.3213873634329,8303334.466365953,241.3363242831125,2539901.9438860808,2992.8847956841782,1782803.4082824024,random text,random text,random text,random text,2011-09-05,random text,random text,1
random text,random text,random text,random text,0.23938106665906628,172,random text,391.2390376103921,7132681.726189612,266.8325014476603,4841228.180550035,3132.471434485569,2003583.9994412307,random text,random text,random text,random text,2003-04-05,random text,random text,1
random text,random text,random text,random text,0.4158118979239295,132,random text,269.08916724083645,5568379.759507723,554.3149827576973,10206762.69799685,2574.016136606036,2457128.5626352127,random text,random text,random text,random text,2008-05-06,random text,random text,1
random text,random text,random text,random text,0.4971607914302151,112,random text,452.0261510183712,4875140.892266596,597.614550402859,10084672.604147581,5302.409073483696,1676196.043153972,random text,random text,random text,random text,2008-09-15,random text,random text,1
random text,random text,random text,random text,0.5511130666774423,110,random text,141.94470397903046,2111312.3896989,192.00589641388308,6158131.503970098,1868.6298000905458,1683828.4966026319,random text,random text,random text,random text,2001-03-05,random text,random text,1
random text,random text,random text,random text,0.7677553506413238,37,random text,168.21330897212172,6531178.609270279,241.3445288516703,2515781.753003861,3607.022272713389,1086651.4732193195,random text,random text,random text,random text,2012-05-07,random text,random text,1
random text,random text,random text,random text,0.15090382112133183,243,random text,432.35383113286804,3453615.059373622,601.3248987424153,7666468.771002008,2434.3914147741343,745101.8748010021,random text,random text,random text,random text,2008-06-09,random text,random text,1
random text,random text,random text,random text,0.3640648889214303,49,random text,104.19287582772722,7519516.319420639,214.4924145427779,2425339.8434752645,5575.83811865158,2856544.1892141565,random text,random text,random text,random text,2010-04-05,random text,random text,1
random text,random text,random text,random text,0.16536640055352958,52,random text,182.6784536114631,6232064.26118973,358.4363248979078,4870904.9036420155,3750.594338878336,1093063.0023649484,random text,random text,random text,random text,2004-01-27,random text,random text,1
